,business_id,stars,tokenized_category
9305,jDh9sMdTluxVyLNG3wf6RQ,2.5,"['Fashion', 'Shopping', 'Department', 'Stores', 'Building', 'Supplies', 'Home', 'Services']"
9306,ZNss1ep1f1p18xDWOF4G8g,4.0,"['Laundry', 'Services', 'Shoe', 'Repair', 'Tobacco', 'Shops', 'Sewing', 'Alterations', 'Convenience', 'Stores', 'Local', 'Services', 'Dry', 'Cleaning', 'Laundry', 'Dry', 'Cleaning', 'Food', 'Shoe', 'Stores', 'Shopping', 'Travel', 'Services', 'Fashion', 'Hotels', 'Travel', 'Passport', 'Visa', 'Services']"
9307,705rDZPgXALITUJkmhO1jg,3.5,"['Chocolatiers', 'Shops', 'Specialty', 'Food', 'Food']"
9308,n0lOAQDZRXsFutZ8zNqDPQ,4.0,"['Food', 'Court', 'Restaurants']"
9309,FtGSYqyFsXMj_A1X01Mdfw,3.5,"['Grocery', 'Food']"
9310,b5aybrK3GgeaIEfc8XfdIA,3.5,"['Desserts', 'Food', 'Ice', 'Cream', 'Frozen', 'Yogurt']"
9311,BmuIoB6KQ8crkjhmuXSwWQ,3.0,"['Restaurants', 'Food', 'Italian', 'Ice', 'Cream', 'Frozen', 'Yogurt', 'Coffee', 'Tea']"
9312,rGS6-I3ztLlzNq71uv0A7Q,5.0,"['Lounges', 'Restaurants', 'Nightlife', 'Cafes', 'Hookah', 'Bars', 'Bars']"
9313,l7h2hMqMSCbenuOmSMtdsA,5.0,"['Photographers', 'Photography', 'Stores', 'Services', 'Event', 'Planning', 'Services', 'Shopping', 'Hobby', 'Shops']"
9314,D2PmpZYRdRnzL7q4Wprf3Q,4.0,"['Restaurants', 'Cafes']"
9315,DVDt2N0-f5O9VWF9f8gKQw,3.0,"['Coffee', 'Tea', 'Food']"
9316,Lm0j0dGYJDJPNxiNQ9OAUg,4.0,"['Nail', 'Salons', 'Beauty', 'Spas']"
9317,4FEb2SzmU_l7SCQAbvW5Hg,4.0,"['Chinese', 'Restaurants', 'Tapas', 'Bars', 'Asian', 'Fusion', 'Tapas', 'Small', 'Plates']"
9318,5WmtEFIkm6EGD14nJQEcag,2.0,"['Photography', 'Stores', 'Services', 'Shopping', 'Hobby', 'Shops']"
9319,7HgGcnKtFaUAJADdewR-Jw,3.0,"['Argentine', 'Wine', 'Bars', 'Nightlife', 'Restaurants', 'Bars']"
9320,w-x82QFSgUKitrfNzM2pjg,4.0,"['Social', 'Clubs', 'Active', 'Life', 'Recreation', 'Centers', 'Arts', 'Entertainment', 'Event', 'Planning', 'Services', 'Venues', 'Event', 'Spaces', 'Sports', 'Clubs']"
9321,IpPg0WIJFGuEahTM55e4pA,3.0,"['Greek', 'Restaurants', 'Pizza', 'Salad', 'Burgers']"
9322,7Dpg_dpAzV4lXlLYpeMRPA,2.5,"['Bakeries', 'Desserts', 'Food', 'Coffee', 'Tea', 'Restaurants', 'Italian']"
9323,vOZvmOrzx3TbFUWZSgzwTw,3.5,"['Cafes', 'Restaurants', 'Food']"
9324,TgdOIh7wZ2ckagxQU2fr7Q,2.0,"['Auto', 'Repair', 'Automotive']"
9325,3jUSHsTY3yiW-sJhZKPQzQ,4.5,"['Restaurants', 'Cafes', 'Food', 'Coffee', 'Tea']"
9326,sr0rCMn-XtKATvl9adYQxA,3.5,"['Food', 'Desserts', 'Restaurants', 'Chinese']"
9327,mS3QXrO2piTMQob0O18rng,3.0,"['Comedy', 'Clubs', 'Nightlife']"
9328,Q4a0NLbD6822AMr-YvvXCw,3.5,"['Event', 'Planning', 'Services', 'Venues', 'Event', 'Spaces', 'Caterers']"
9329,V_eEOvRSQSxsf2mbl1P9HA,5.0,"['Hotels', 'Travel', 'Hotels', 'Event', 'Planning', 'Services']"
9330,v8kIlRPJmdhYduoSKgTJWg,1.0,"['Tires', 'Auto', 'Repair', 'Automotive']"
9331,jNRCQWc-gDxmkuPOybgWnQ,5.0,"['Skin', 'Care', 'Makeup', 'Artists', 'Health', 'Medical', 'Medical', 'Spas', 'Day', 'Spas', 'Beauty', 'Spas', 'Hair', 'Salons', 'Tanning']"
9332,MArB3aCWhazfb3XZhkK2pw,3.5,"['Restaurants', 'Bangladeshi', 'Food', 'Desserts']"
9333,i3ye5ECyPcIuf0Whn5lAug,2.5,"['Event', 'Planning', 'Services', 'Party', 'Supplies', 'Party', 'Event', 'Planning', 'Floral', 'Designers', 'Shopping', 'Florists', 'Flowers', 'Gifts', 'Wedding', 'Planning', 'Caterers']"
9334,rj9uz5iup9LW0cI0WUoxjA,4.5,"['Active', 'Life', 'Boxing', 'Martial', 'Arts', 'Kickboxing', 'Gyms', 'Fitness', 'Instruction', 'Sports', 'Clubs']"
9335,ae7CKGtzjmSIlNKhAjMxKg,3.5,"['Fast', 'Food', 'Burgers', 'Restaurants', 'Filipino']"
9336,xRRfxF5KD0EQi15IZi7jUQ,2.5,"['Shopping', 'Vape', 'Shops']"
9337,dMuwrXqkNMJKx7JbbETTHQ,3.0,"['Hotels', 'Travel', 'Departments', 'of', 'Motor', 'Vehicles', 'Public', 'Services', 'Government', 'Train', 'Stations']"
9338,25MGKIJWaB3epxZ7P-KPfQ,4.5,"['Auto', 'Repair', 'Automotive']"
9339,Q9rsaUiQ-A3NdEAloy0aJA,3.0,"['Beauty', 'Spas', 'Nail', 'Salons']"
9340,NFqCCoe8bhWZuQTVtzoc8g,3.5,"['Massage', 'Education', 'Beauty', 'Spas', 'Colleges', 'Universities']"
9341,l0y0EwRh_cO6y-5GxSyajA,3.5,"['Gyms', 'Local', 'Services', 'Child', 'Care', 'Day', 'Care', 'Summer', 'Camps', 'Recreation', 'Centers', 'Active', 'Life', 'Day', 'Camps', 'Fitness', 'Instruction', 'Community', 'Centers', 'Trainers', 'Public', 'Services', 'Government']"
9342,zrJDRWzP0P4wTFq8-N_mzA,2.5,"['Chinese', 'Hot', 'Pot', 'Restaurants']"
9343,4AvcS8ZdA-LLGX3JD9KJHg,4.5,"['Education', 'Driving', 'Schools', 'Specialty', 'Schools']"
9344,Sg8yJcPrDzCxkpBWWM9B4w,2.0,"['Vape', 'Shops', 'Shopping']"
9345,YrT9HFcGCJIEf0dY8-HDEQ,3.5,"['Restaurants', 'Vietnamese']"
9346,ze-xCiBLB-QSfNXHiPY5Qw,4.0,"['Restaurants', 'Chinese']"
9347,ws1jIdbIe5n79Yy3KYv9sg,4.0,"['Patisserie', 'Cake', 'Shop', 'Macarons', 'Food', 'Specialty', 'Food', 'Bakeries']"
9348,MVvKbsTX7ToXOht54iUjOQ,4.0,"['Polish', 'Arts', 'Entertainment', 'Food', 'Restaurants', 'Food', 'Trucks', 'Festivals']"
9349,etp05l7Tfewp8AOneTcLYg,1.5,"['Tapas', 'Small', 'Plates', 'Bars', 'Tapas', 'Bars', 'Lounges', 'Middle', 'Eastern', 'Nightlife', 'Cocktail', 'Bars', 'Mediterranean', 'Restaurants']"
9350,QTxHD_-F4ljM-MxV_wTnUA,3.5,"['Mexican', 'Food', 'Restaurants']"
9351,IP3H4jQ-bexz7AysBGorsw,3.0,"['Bars', 'Pubs', 'Nightlife']"
9352,VHcAwDXtrfAIhUQzb8NQJQ,2.5,"['Home', 'Garden', 'Shopping', 'Kitchen', 'Bath', 'Home', 'Decor']"
9353,C0IedQWlNKf4tCYWWZJ36A,4.0,"['Food', 'Breweries']"
9354,h6EZqeIPxb4GQHIWdHA9Hg,4.0,"['Coffee', 'Tea', 'Food']"
9355,FzDeRN6HRRVpxoz2XjUOsA,2.5,"['Food', 'Fashion', 'Grocery', 'Shopping', 'Discount', 'Store', 'Men', ""'s"", 'Clothing']"
9356,26E-xm4fqOzSPATzy5n7-Q,3.0,"['Coffee', 'Tea', 'Cafes', 'Restaurants', 'Food']"
9357,ZluOA0uppVLNLTK9W6GrsA,5.0,"['Local', 'Services', 'Watch', 'Repair', 'Shopping', 'Watches', 'Jewelry']"
9358,OQhQlhiHcMAS0ixwDRFBNg,2.5,"['Auto', 'Parts', 'Supplies', 'Auto', 'Repair', 'Automotive', 'Car', 'Dealers', 'Car', 'Rental', 'Hotels', 'Travel']"
9359,5_bFsjjP-QihkLPmbdjFDw,5.0,"['Shopping', 'Skate', 'Shops', 'Sporting', 'Goods']"
9360,8C-f4tsBOCMO3Q6HVwpcPg,3.0,"['Mediterranean', 'Afghan', 'Middle', 'Eastern', 'Restaurants']"
9361,5uXYa94e1W9vqW7Ys6sbmg,2.5,"['Appliances', 'Repair', 'Shopping', 'Appliances', 'Personal', 'Shopping', 'Local', 'Services', 'Home', 'Garden']"
9362,kKC7UTcHZM3zLfT97x3msg,4.5,"['Italian', 'Restaurants', 'Mediterranean', 'Modern', 'European', 'French']"
9363,az3kw3vPJmNRS8FYJK2-Ng,4.5,"['Colombian', 'Food', 'Latin', 'American', 'Restaurants', 'Bakeries', 'Street', 'Vendors', 'Food', 'Delivery', 'Services']"
9364,Tga64GlSy6xjp-Z-Ogddng,4.0,"['Furniture', 'Stores', 'Shopping', 'Home', 'Garden', 'Home', 'Decor']"
9365,bePq038NPxK7-WyPNe9FZw,3.5,"['Korean', 'Restaurants']"
9366,e-aSY_ggUWmnYjR3rYQGlA,3.5,"['Tattoo', 'Piercing', 'Beauty', 'Spas']"
9367,FMaEX7VrX73la6J0BBGByw,5.0,"['Transportation', 'Limos', 'Airport', 'Shuttles', 'Hotels', 'Travel']"
9368,jYHSkhDgyzZzNFm71iiakg,3.5,"['Boating', 'Sporting', 'Goods', 'Active', 'Life', 'Shopping']"
9369,oQSMOIbP9VD5LNAVBvg6nA,2.0,"['Vacation', 'Rental', 'Agents', 'Hotels', 'Travel', 'Vacation', 'Rentals']"
9370,d0MRGqB_x0UgLVr0T_BGtQ,4.5,"['Italian', 'Pizza', 'Sandwiches', 'Restaurants']"
9371,8k62wYhDVq1-652YbJi5eg,3.5,"['Restaurants', 'Bagels', 'Donuts', 'Coffee', 'Tea', 'Cafes', 'Food']"
9372,NAVayISM-c8-NWGwL7F8FA,2.5,"['Movers', 'Home', 'Services']"
9373,PA10RgWO7OaylrgmKKJliA,1.5,"['Supernatural', 'Readings', 'Arts', 'Entertainment', 'Life', 'Coach', 'Professional', 'Services']"
9374,t6gcvcDrBbV8E-GEyrVq8w,2.5,"['Lounges', 'Nightlife', 'Bars']"
9375,KS_d3F_eIA6iTo6Wtj2O_w,3.5,"['Fast', 'Food', 'Poutineries', 'Restaurants']"
9376,H04E6SW-RpCxCJcQjjKEdA,2.0,"['Shopping', 'Mobile', 'Phones']"
9377,nsWKk67w-VlenmIT6VAB3Q,4.5,"['Beauty', 'Spas', 'Hair', 'Salons']"
9378,I8zlwb9gynj3RSuRKmP0rA,3.0,"['Restaurants', 'Breakfast', 'Brunch', 'American', 'Traditional', 'Fish', 'Chips']"
9379,0e9vDlKSgCW_iZGMmeVFZg,4.5,"['Beauty', 'Spas', 'Hair', 'Salons']"
9380,oKOgulOfWhDhQOQI91vuzg,4.5,"['Books', 'Mags', 'Music', 'Video', 'Music', 'DVDs', 'Shopping', 'Coffee', 'Tea', 'Ice', 'Cream', 'Frozen', 'Yogurt', 'Videos', 'Video', 'Game', 'Rental', 'Food']"
9381,LO7NApQYFrZSKrOBc9ozWQ,2.5,"['Restaurants', 'Pizza']"
9382,s8dlSG93tMvHIm_3l5IUxA,4.0,"['Hobby', 'Shops', 'Toy', 'Stores', 'Shopping']"
9383,t5uxQVxvbyeM9y7DON7hOQ,4.0,"['Canadian', 'New', 'Restaurants']"
9384,hRHnzrGCVsHItdSsapkyYg,4.5,"['Middle', 'Eastern', 'Turkish', 'Mediterranean', 'Restaurants']"
9385,bwS2g3-Gv3A7tpgPfIycbQ,1.5,"['Beauty', 'Spas', 'Massage']"
9386,1FnwvtISSL0HxIdPLLow1g,3.0,"['Restaurants', 'Vietnamese']"
9387,FSHAEmx29bNK0_zbmPpaCQ,4.0,"['Party', 'Event', 'Planning', 'Event', 'Planning', 'Services', 'Venues', 'Event', 'Spaces', 'Caterers']"
9388,hyPsCwJC20PZdPfdzkKOnA,4.5,"['Beauty', 'Spas', 'Tattoo', 'Piercing']"
9389,V4ChRa_c1DNxJfbeF09MJQ,3.5,"['Portuguese', 'Food', 'Sandwiches', 'Restaurants', 'Bakeries']"
9390,LTyXnBbbVfttFN4oLqq7FQ,4.0,"['Organic', 'Stores', 'Food', 'Grocery']"
9391,qNNteLIF7EILuqAb4IxECA,2.0,"['Pizza', 'Restaurants']"
9392,xGHm4DZdVjo-fLO0EkRXvQ,4.0,"['Event', 'Planning', 'Services', 'Caribbean', 'Caterers', 'Restaurants']"
9393,9IQawtvZzEGHYmHtUc3SLA,2.0,"['Recreation', 'Centers', 'Sports', 'Clubs', 'Active', 'Life', 'Badminton']"
9394,rw3hnMLar5UVjqFMVoyHaA,3.0,"['Indian', 'Restaurants']"
9395,Oww1vOw76lmBR2PMgslfjA,3.5,"['Shopping', 'Drugstores']"
9396,ObFfnmwylGQiFn58_NdlpA,3.5,"['Bikes', 'Sporting', 'Goods', 'Shopping']"
9397,7ZQf0Hi8QpOCd8JUhQ7vnA,3.0,"['Restaurants', 'Chinese']"
9398,vbg-B4T05TCyZGOk2L8WCQ,5.0,"['Hair', 'Removal', 'Laser', 'Hair', 'Removal', 'Doctors', 'Dermatologists', 'Day', 'Spas', 'Health', 'Medical', 'Beauty', 'Spas', 'Medical', 'Spas']"
9399,C16ogi6ASv-sQW3SGScmNQ,3.5,"['Nightlife', 'Bars', 'Wine', 'Bars', 'Beer', 'Bar', 'Restaurants', 'Italian']"
9400,OULgDHe71Bng9dew9kPQkA,3.0,"['Nightlife', 'Local', 'Flavor']"
9401,Q3SdFs_6P3BPhPPywHZqBQ,4.0,"['Cambodian', 'Thai', 'Restaurants']"
9402,lBwx8insD-RNa-_lOtA3kA,2.0,"['Pakistani', 'Indian', 'Restaurants']"
9403,HrNIKRN9UkT4x1uKpdZOWA,3.5,"['Optometrists', 'Health', 'Medical']"
9404,cFrc6PlIiapEv8ny3HNiyw,4.0,"['Cinema', 'Arts', 'Entertainment']"
9405,tz1kE1IBPehYzDg4BtyD1g,4.5,"['Restaurants', 'Burgers']"
9406,yjNYKfhOW2SADoa1pGPliQ,3.0,"['Used', 'Vintage', 'Consignment', 'Community', 'Service', 'Non-Profit', 'Thrift', 'Stores', 'Fashion', 'Shopping', 'Local', 'Services']"
9407,7_Rz0d8qXOWuJ8vnbqzCfw,3.0,"['Arts', 'Entertainment', 'Bowling', 'Event', 'Planning', 'Services', 'Active', 'Life', 'Social', 'Clubs', 'Caterers']"
9408,3XBlOLsfH25eRHeV8guQBQ,3.0,"['Public', 'Services', 'Government', 'Libraries']"
9409,SN0-O-CuIsyZf3LGZVEUAw,4.0,"['Sushi', 'Bars', 'Japanese', 'Restaurants']"
9410,m7w-i-atb2CUyHt1ir5-3w,5.0,"['Cheese', 'Shops', 'Specialty', 'Food', 'Food']"
9411,TX2lrSnnb6I9DP_k4gq-rw,4.0,"['Local', 'Flavor']"
9412,gsZfdMLfAUHDClBgtdkJfQ,2.0,"['Burgers', 'Fast', 'Food', 'Restaurants']"
9413,_H275sBtkJX0yJ5Br_vM0A,3.5,"['Japanese', 'Sushi', 'Bars', 'Restaurants']"
9414,5TTeEwec8rsUozt02cRmJQ,2.5,"['Food', 'Waffles', 'Desserts', 'Coffee', 'Tea', 'Ice', 'Cream', 'Frozen', 'Yogurt', 'Cafes', 'Restaurants']"
9415,KJ5YaVt6GUM5vLrhE8tghQ,3.5,"['Doctors', 'Tattoo', 'Removal', 'Health', 'Medical', 'Piercing', 'Tattoo', 'Jewelry', 'Arts', 'Entertainment', 'Beauty', 'Spas', 'Shopping', 'Art', 'Galleries']"
9416,Jufd_RrE2Kj9G8dGL4xuNQ,5.0,"['Hotels', 'Travel', 'Travel', 'Services', 'Health', 'Medical', 'Doctors', 'Medical', 'Centers']"
9417,p1ohbPwI1QfjHQ2zRup5OA,4.0,"['Desserts', 'Pizza', 'Restaurants', 'Coffee', 'Tea', 'Food', 'Italian', 'Cafes']"
9418,35oDgfjcKnFhperOcKrShA,5.0,"['Parks', 'Dog', 'Parks', 'Active', 'Life', 'Beaches']"
9419,rtBU43BuiLNE87esAUK78g,4.0,"['Restaurants', 'Chicken', 'Shop', 'Fast', 'Food', 'Southern']"
9420,VBMJjX1rPuwVvzTApRJZAA,4.5,"['Food', 'Caribbean', 'Restaurants']"
9421,W7HY6MiOFP_lTbb9oXe_aQ,4.0,"['Thrift', 'Stores', 'Community', 'Service', 'Non-Profit', 'Local', 'Services', 'Shopping']"
9422,psT6E_eFAOuyaeEZ73HSuQ,4.0,"['Financial', 'Services', 'Banks', 'Credit', 'Unions']"
9423,64knwzdmOvCN-KdAeRa2Dg,2.0,"['Food', 'Coffee', 'Tea']"
9424,TgcjQfl1E9DE-SjDVOUDJQ,3.5,"['Mediterranean', 'Coffee', 'Tea', 'Food', 'Comfort', 'Food', 'Restaurants', 'Diners', 'Canadian', 'New', 'Barbeque', 'Breakfast', 'Brunch']"
9425,nTXno4hnr6oPrwFuXQEPJg,4.0,"['Periodontists', 'Dentists', 'Health', 'Medical', 'Cosmetic', 'Dentists']"
9426,Q-X-MaHxqItsvbpgYWVrzQ,3.5,"['Asian', 'Fusion', 'Restaurants', 'Korean']"
9427,wJTwZejA6jWSWNE9ZEh57w,3.0,"['Life', 'Coach', 'Professional', 'Services', 'Career', 'Counseling']"
9428,tUD6-1CkkFXEnxna2Yh5_w,4.5,"['Skating', 'Rinks', 'Active', 'Life']"
9429,wJYofcYAH3sovN1xZ7Cmqw,2.0,"['Shopping', 'Eyewear', 'Opticians']"
9430,Qeb9RzkMisaBqbxnBkgA9g,4.0,"['Canadian', 'New', 'Coffee', 'Tea', 'Event', 'Planning', 'Services', 'Specialty', 'Food', 'Restaurants', 'Food', 'Breakfast', 'Brunch', 'Vegan', 'Vegetarian', 'Juice', 'Bars', 'Smoothies', 'Caterers']"
9431,DqZzBPoiGt_FCTfNwPYwzw,4.5,"['Pizza', 'Restaurants']"
9432,JLuQsIGZRWwLR1S9JC3odw,4.0,"['Hair', 'Salons', 'Beauty', 'Spas']"
9433,pA9_webX6iKYQLkaZVXQKQ,3.5,"['Hair', 'Removal', 'Nail', 'Salons', 'Beauty', 'Spas', 'Hair', 'Salons']"
9434,xD293QcX3kHO5Z1Kz5zPww,4.0,"['Coffee', 'Tea', 'Coffee', 'Roasteries', 'Food']"
9435,rMx2hTKVLrabu_iaI8L5vA,4.0,"['Food', 'Desserts', 'Cafes', 'Bakeries', 'Restaurants']"
9436,09ph2oKydf70jYAkPEodmg,3.5,"['Nightlife', 'Bars']"
9437,23VXMGHyYl7piQSPMoGOyg,2.5,"['Public', 'Transportation', 'Hotels', 'Travel', 'Transportation']"
9438,147moFfUATTl1ak5SfzGsg,4.0,"['Dentists', 'Doctors', 'Oral', 'Surgeons', 'Health', 'Medical']"
9439,nSwBkdWU8D_48jPlqJ2tRg,1.5,"['Furniture', 'Stores', 'Home', 'Garden', 'Shopping', 'Home', 'Decor']"
9440,sjLhUww_Jj_GnM8n2EP2Jg,4.0,"['Bars', 'Restaurants', 'Burgers', 'Greek', 'Pubs', 'Nightlife']"
9441,PZ08ZO0-t2r1qA5WDd6wfA,2.0,"['Specialty', 'Food', 'Food', 'Chinese', 'Restaurants', 'Ethnic', 'Food']"
9442,nrQK2DUx7NZVhvM3_rh5lw,4.0,"['Food', 'Bubble', 'Tea', 'Juice', 'Bars', 'Smoothies']"
9443,_rHNAS7LK5_6LAnumQXoZg,4.0,"['Office', 'Equipment', 'Computers', 'Shopping', 'Electronics', 'IT', 'Services', 'Computer', 'Repair', 'Local', 'Services']"
9444,xSsAL6l3mTatOwPHgU_96g,3.5,"['Drugstores', 'Shopping']"
9445,iF-WQm54Ih2OqwXWjEwOqA,4.0,"['Italian', 'Restaurants', 'Mediterranean']"
9446,BwQv4RlEIdlTY_7JcewBwA,2.0,"['Sandwiches', 'Restaurants']"
9447,IoxLILBKAajE9kY5j8F72g,3.5,"['Sandwiches', 'Restaurants']"
9448,ptO-2UMzCfzBqHcV0Fwf8g,3.5,"['Event', 'Planning', 'Services', 'Restaurants', 'Caterers']"
9449,9EFl_EUSaW3Qiq-8Hlc92g,4.0,"['Pizza', 'Restaurants']"
9450,IwjuiOc_Nr2gdc2xZwmhWA,3.0,"['Trainers', 'Gyms', 'Fitness', 'Instruction', 'Active', 'Life', 'Sports', 'Clubs']"
9451,WRT_oEKjMSX-zNH8cd49lQ,3.0,"['Nail', 'Salons', 'Hair', 'Removal', 'Beauty', 'Spas']"
9452,_XhciqyDXNP81ggTZIh6ew,4.0,"['Restaurants', 'Middle', 'Eastern']"
9453,S-AOeUJkQFmPAjRX6Bap8A,3.5,"['Local', 'Services', 'Home', 'Services', 'Self', 'Storage', 'Musical', 'Instrument', 'Services', 'Piano', 'Services', 'Movers']"
9454,a2zikB8k5VKuruKEgFVZSg,3.5,"['Shopping', 'Fashion', 'Shoe', 'Stores']"
9455,SwfwEv0CiYljmmWgNzHZXA,1.5,['nan']
9456,Yr03NzsQVVtVphdQVcclkQ,4.0,"['Shopping', 'Bridal']"
9457,3jLaFiJB6RbsqtbMya2IeA,4.0,"['Food', 'Tea', 'Rooms', 'Restaurants', 'Desserts', 'Sandwiches']"
9458,aZfYOyWYhbJDeAzMIeWUlA,3.0,"['Middle', 'Eastern', 'Restaurants']"
9459,FUqvrauxIP8bcI2aVeoXdg,3.5,"['Mediterranean', 'Restaurants', 'Italian']"
9460,1OmJ3wdMD_h_W95SD2piuQ,4.0,"['Outlet', 'Stores', 'Shopping']"
9461,vqCrZ3vowmcofFtwkODhyg,3.5,"['Nightlife', 'Karaoke']"
9462,5555Ct3ltvyEJJRlYCzvig,4.5,"['Gift', 'Shops', 'Home', 'Garden', 'Shopping', 'Florists', 'Flowers', 'Gifts']"
9463,TgRCO_qvXDdWiqj2flkJMg,2.0,"['Food', 'Candy', 'Stores', 'Desserts', 'Specialty', 'Food']"
9464,5rE5PvGhChzttr74lkGF0g,3.5,"['Eyelash', 'Service', 'Hair', 'Removal', 'Beauty', 'Spas', 'Nail', 'Salons']"
9465,7CxRb9C3lUSqdDhmZHQP-A,4.0,"['Bakeries', 'Pizza', 'Food', 'Restaurants']"
9466,qExqtAd7VED-pH13CCwHdQ,2.0,"['Arts', 'Entertainment', 'Art', 'Galleries', 'Shopping']"
9467,yI4X14WryRi_qmMZPN4yaw,2.0,"['Hair', 'Removal', 'Beauty', 'Spas', 'Nail', 'Salons', 'Waxing']"
9468,f_GEK6ol3g5Lrd7kvHuOuw,2.5,"['Ice', 'Cream', 'Frozen', 'Yogurt', 'Gluten-Free', 'Food', 'Restaurants', 'Cafes', 'Coffee', 'Tea']"
9469,0lMpzsCq8QSiTRST3AXb2w,4.0,"['Chiropractors', 'Nutritionists', 'Doctors', 'Acupuncture', 'Naturopathic', 'Holistic', 'Health', 'Medical']"
9470,fwXKszT6j_f6pf0tp3MHLw,5.0,"['Restaurants', 'Bakeries', 'Middle', 'Eastern', 'Food']"
9471,OK_djnmJWmK4G3NMAjGGjg,4.0,"['Restaurants', 'Ice', 'Cream', 'Frozen', 'Yogurt', 'Food', 'Coffee', 'Tea', 'Breakfast', 'Brunch']"
9472,cmVjnlnOS_rS7S6n03l9Kw,3.5,"['Divorce', 'Family', 'Law', 'Professional', 'Services', 'Lawyers']"
9473,OQ9rVtBEFFI4jkdEo9AoRg,3.0,"['Bars', 'Restaurants', 'American', 'Traditional', 'Pubs', 'Nightlife']"
9474,aEZ_EoArhpjV2p0q5MXFMA,4.0,"['Asian', 'Fusion', 'Restaurants', 'Japanese', 'Diners', 'Soul', 'Food']"
9475,tsyEvqypih0RS5cZ-tUmUA,2.5,"['Cosmetics', 'Beauty', 'Supply', 'Beauty', 'Spas', 'Shopping', 'Drugstores']"
9476,7_mNtOk00fmUKfxqZzqDJQ,3.0,"['Restaurants', 'Tex-Mex', 'Mexican']"
9477,JOTdGByTK3RcMx3edjcWUg,4.0,"['Physical', 'Therapy', 'Beauty', 'Spas', 'Health', 'Medical', 'Massage']"
9478,RJxkhoGxTsz545_sTlDdFA,2.0,"['Thai', 'Restaurants']"
9479,4SfADHMfFDiiXesW84-v6Q,2.5,"['Asian', 'Fusion', 'Restaurants']"
9480,lKZnD7auRvYBS-XwhMbm5Q,3.0,"['Cheese', 'Shops', 'Food', 'Specialty', 'Food']"
9481,gOh27ZDlLi_l1bWe3656Qw,3.0,"['Automotive', 'Electronics', 'Shopping', 'Car', 'Stereo', 'Installation']"
9482,9Z03sjpsyM4aiSSk_yiwNA,4.5,"['Restaurants', 'American', 'Traditional', 'Burgers']"
9483,GKKEyrn0Z2-ijhkVBb61jw,3.5,"['Food', 'Coffee', 'Tea']"
9484,gh_yfxbtvdTH2l71NrHNMg,5.0,"['Transmission', 'Repair', 'Automotive', 'Auto', 'Repair', 'Tires', 'Oil', 'Change', 'Stations']"
9485,kkcbQSEPYK6p1R8RT_O0-g,4.0,"['Auto', 'Repair', 'Oil', 'Change', 'Stations', 'Transmission', 'Repair', 'Automotive']"
9486,NJRSoDoAqoMYmU2zbUqxjA,4.5,"['Local', 'Services', 'IT', 'Services', 'Computer', 'Repair', 'Electronics', 'Repair', 'Mobile', 'Phone', 'Repair']"
9487,FgHjnpJkCMj62b9P6n7Iig,3.5,"['Canadian', 'New', 'Bars', 'Nightlife', 'Food', 'Sports', 'Bars', 'Beer', 'Wine', 'Spirits', 'Restaurants']"
9488,gpf9qnDEgfGYs-Z6Y-qSsw,3.5,"['Bagels', 'Food', 'Sandwiches', 'Restaurants']"
9489,TppTqLTNSubfeny8O0ii3Q,2.5,"['Shades', 'Blinds', 'Home', 'Services', 'Interior', 'Design']"
9490,PAJlmByrU8zAB3WsXxA30Q,3.5,"['Seafood', 'Chinese', 'Dim', 'Sum', 'Restaurants']"
9491,1fI_kmr2uteywk_i-Nboag,4.0,"['Sandwiches', 'Restaurants', 'Pizza', 'Salad']"
9492,cAHTDDHJnFJm4qsXH2hxzw,1.5,"['Caterers', 'Event', 'Planning', 'Services', 'Italian', 'Restaurants', 'Pizza', 'American', 'Traditional']"
9493,_UGpfrKj7BMgzawJGFGfsg,4.0,"['Personal', 'Shopping', 'Shopping', 'Home', 'Garden', 'Arts', 'Crafts', 'Gift', 'Shops', 'Flowers', 'Gifts', 'Cards', 'Stationery', 'Event', 'Planning', 'Services', 'Kitchen', 'Bath']"
9494,GZdfqTwCo_VsBYZa4tvE7w,3.5,"['Food', 'Coffee', 'Tea']"
9495,IdVoDto0eqtzzH5B4bpvsA,3.0,"['Chinese', 'Restaurants']"
9496,r8QAY2axOD8oKi-Wbj64Zg,4.0,"['Food', 'Grocery']"
9497,i-Bu8g-y6fuLFAmLsGo0GQ,4.0,"['Food', 'Canadian', 'New', 'Mexican', 'Tex-Mex', 'Restaurants']"
9498,mNNGbiyfS930qtsDxXdB_g,3.0,"['Lounges', 'Bars', 'Comfort', 'Food', 'Nightlife', 'Active', 'Life', 'Bowling', 'Restaurants']"
9499,I1FXwJm04q_Ea61k8MD7AA,4.5,"['Vietnamese', 'Restaurants']"
9500,GOD7Zgh4KPUDbPmlxOAy1Q,5.0,"['Sporting', 'Goods', 'Shopping']"
9501,tOPqk68NwU7I_YcTM11eaA,4.0,"['Canadian', 'New', 'Restaurants']"
9502,9S1zH0IzyETk3qQej_aofw,2.0,"['Restaurants', 'Burgers', 'Fast', 'Food', 'Hot', 'Dogs']"
9503,WBqFyf2mQoRkzimx_3XILQ,3.0,"['Massage', 'Therapy', 'Massage', 'Beauty', 'Spas', 'Health', 'Medical', 'Acupuncture']"
9504,Q3BUdZTMw8KRd-3QYtTyAg,2.5,"['Restaurants', 'Burgers']"
